709635.635,4086287.710,181.328,137.773,2
709635.635,4086285.563,185.430,139.063,2
709635.805,4086283.372,187.695,140.078,2
709636.098,4086281.147,187.344,141.836,2
709636.319,4086278.958,177.969,133.320,2
709636.366,4086276.843,175.391,129.922,2
709636.463,4086274.520,186.719,138.789,2
709636.525,4086272.240,225.195,169.531,2
709636.454,4086270.002,267.773,222.969,2
709636.588,4086267.778,294.219,237.578,2
709636.741,4086265.684,294.375,266.719,2
709636.709,4086263.442,303.945,295.273,2
709636.573,4086261.163,291.953,263.086,2
709636.585,4086258.792,273.047,213.008,2
709636.752,4086256.464,257.617,195.781,2
709636.974,4086254.171,268.789,222.422,2
709637.249,4086251.584,257.773,199.883,2
709637.430,4086249.103,252.656,186.094,2
709637.544,4086246.656,273.125,207.188,2
709637.628,4086244.170,290.313,217.344,2
709637.791,4086241.742,296.719,237.227,2
709637.966,4086239.101,316.797,266.836,2
709638.120,4086236.514,342.188,285.039,2
709638.307,4086233.965,327.969,263.906,2
709638.408,4086231.437,312.109,246.953,2
709638.377,4086229.098,311.484,257.070,2
709638.408,4086226.639,314.180,251.172,2
709638.520,4086224.173,291.953,226.250,2
709638.713,4086221.683,293.164,224.727,2
709638.943,4086219.202,291.680,219.414,2
709639.024,4086216.723,277.813,201.367,2
709639.062,4086214.288,291.484,210.000,2
709639.354,4086212.034,318.945,241.836,2
709639.867,4086209.832,341.563,268.438,2
709640.147,4086207.579,358.203,285.977,2
709640.191,4086205.399,381.680,296.445,2
709640.266,4086203.234,376.797,297.266,2
709640.377,4086201.004,369.297,292.813,2
709640.415,4086198.764,374.219,292.930,2
709640.458,4086196.496,384.375,306.016,2
709640.506,4086194.260,385.938,323.359,2
709640.524,4086191.814,382.891,313.438,2
709640.618,4086189.475,369.063,331.836,2
709640.856,4086187.071,369.648,328.477,2
709641.120,4086184.642,372.930,332.969,2
709641.279,4086182.218,372.578,309.180,2
709641.454,4086179.796,368.594,299.727,2
709641.547,4086177.417,350.156,281.953,2
709641.528,4086175.062,353.398,274.883,2
709641.618,4086172.724,375.625,298.477,2
709641.654,4086170.366,396.680,329.492,2
709641.601,4086167.928,394.180,318.242,2
709641.572,4086165.565,371.797,301.094,2
709641.622,4086163.289,367.500,292.930,2
709641.732,4086160.974,364.297,289.531,2
709641.893,4086158.733,373.164,294.883,2
709642.091,4086156.415,395.117,313.555,2
709642.106,4086154.094,387.969,379.609,2
709642.011,4086151.911,411.133,370.039,2
709642.099,4086149.847,439.805,410.664,2
709642.270,4086147.793,437.930,431.836,2
709642.288,4086145.597,461.289,372.656,2
709642.344,4086143.301,433.125,340.625,2
709642.457,4086140.986,396.992,304.922,2
709642.489,4086138.759,390.664,303.984,2
709642.542,4086136.564,392.188,309.492,2
709642.590,4086134.329,412.227,322.266,2
709642.591,4086132.102,431.367,342.734,2
709642.690,4086129.916,438.828,350.547,2
709642.974,4086127.716,435.508,355.430,2
709643.233,4086125.509,411.445,328.125,2
709643.466,4086123.239,401.289,310.977,2
709643.654,4086120.920,397.422,306.484,2
709643.688,4086118.553,410.781,318.281,2
709643.656,4086116.203,432.969,347.305,2
709643.591,4086113.903,439.063,359.844,2
709643.463,4086111.599,439.961,372.109,2
709643.367,4086109.375,447.188,365.234,2
709643.461,4086107.284,445.625,365.469,2
709643.688,4086105.181,446.914,362.461,2
709643.853,4086102.881,441.680,373.320,2
709643.957,4086100.396,445.313,355.898,2
709644.116,4086097.892,446.172,354.883,2
709644.330,4086095.438,453.125,360.391,2
709644.607,4086093.035,448.477,355.469,2
709644.739,4086090.629,445.234,353.242,2
709644.670,4086088.109,450.547,363.555,2
709644.660,4086085.617,451.445,359.570,2
709644.622,4086083.116,447.656,357.539,2
709644.458,4086080.829,445.703,355.859,2
709644.357,4086078.247,464.609,375.469,2
709644.443,4086076.752,475.117,390.430,2
709644.572,4086075.674,473.555,399.570,2
709645.040,4086071.393,468.438,385.000,2
709645.277,4086068.021,458.359,364.297,2
709645.378,4086065.393,457.383,358.438,2
709645.450,4086062.716,466.094,361.016,2
709645.471,4086060.111,471.211,370.508,2
709645.539,4086057.580,464.023,371.484,2
709645.592,4086055.087,459.141,372.539,2
709645.535,4086052.674,455.195,362.969,2
709645.534,4086050.252,440.430,358.164,2
709645.657,4086047.809,429.023,336.289,2
709645.846,4086045.305,433.242,342.227,2
709646.021,4086042.709,448.984,359.219,2
709646.265,4086040.111,454.258,373.125,2
709646.656,4086037.453,452.578,360.078,2
709646.964,4086034.818,440.898,351.328,2
709647.149,4086032.245,421.680,341.875,2
709647.305,4086029.761,423.047,330.117,2
709647.294,4086027.310,425.703,336.406,2
709647.247,4086024.743,418.906,346.914,2
709647.307,4086022.154,434.414,373.633,2
709647.370,4086019.625,444.180,373.750,2
709647.390,4086017.053,444.180,372.578,2
709647.446,4086014.448,448.281,377.188,2
709647.589,4086011.841,452.031,372.891,2
709647.797,4086009.248,436.641,361.641,2
709648.004,4086006.620,439.180,364.648,2
709648.304,4086004.032,440.469,359.258,2
709648.579,4086001.445,438.438,366.406,2
709648.712,4085998.801,444.961,376.484,2
709648.812,4085996.179,450.156,386.055,2
709648.847,4085993.618,470.664,399.844,2
709648.755,4085991.144,475.156,417.148,2
709648.681,4085988.659,470.977,394.180,2
709648.708,4085986.086,468.555,377.266,2
709648.789,4085983.532,472.773,380.391,2
709648.844,4085981.002,470.352,400.703,2
709648.864,4085978.461,467.852,400.977,2
709648.901,4085975.992,463.203,398.633,2
709649.035,4085973.566,458.516,385.273,2
709649.279,4085971.089,449.023,375.039,2
709649.467,4085968.565,452.656,378.906,2
709649.569,4085965.995,449.570,371.797,2
709649.677,4085963.392,451.367,370.156,2
709649.889,4085960.713,459.922,373.281,2
709650.166,4085958.043,460.664,379.023,2
709650.327,4085955.414,450.625,376.680,2
709650.460,4085952.828,458.047,370.273,2
709650.660,4085950.287,464.961,371.055,2
709650.860,4085947.711,469.297,391.602,2
709651.059,4085945.103,477.695,393.125,2
709651.349,4085942.520,467.773,392.422,2
709651.633,4085939.958,452.148,367.617,2
709651.699,4085937.436,456.758,373.281,2
709651.624,4085934.886,458.359,382.813,2
709651.542,4085932.281,448.477,365.820,2
709651.521,4085929.649,447.422,369.805,2
709651.575,4085927.014,445.898,361.016,2
709651.689,4085924.379,453.633,368.828,2
709651.854,4085921.703,451.641,372.344,2
709652.124,4085919.016,446.406,360.469,2
709652.475,4085916.305,438.594,348.789,2
709652.683,4085913.560,436.250,338.477,2
709652.643,4085910.868,440.820,335.195,2
709652.439,4085908.203,454.727,350.117,2
709652.256,4085905.615,450.234,373.594,2
709652.243,4085903.109,449.141,379.883,2
709652.398,4085900.527,461.133,389.883,2
709652.640,4085897.885,466.406,388.672,2
709652.872,4085895.256,469.414,387.148,2
709653.076,4085892.653,471.992,396.367,2
709653.242,4085890.061,466.367,393.711,2
709653.379,4085887.496,472.695,394.688,2
709653.503,4085884.905,475.898,402.656,2
709653.549,4085882.241,470.977,397.656,2
709653.592,4085879.601,448.125,394.648,2
709653.639,4085876.971,430.469,389.414,2
709653.607,4085874.381,453.828,384.766,2
709653.607,4085871.903,418.164,371.758,2
709653.622,4085869.394,415.039,359.336,2
709653.367,4085867.042,430.781,364.727,2
709653.078,4085864.768,448.750,371.680,2
709652.974,4085862.393,459.727,378.477,2
709652.966,4085859.795,467.266,380.273,2
709653.059,4085857.050,456.445,376.719,2
709653.388,4085854.355,445.898,381.289,2
709653.802,4085851.592,447.031,399.375,2
709654.025,4085848.836,439.648,371.133,2
709654.283,4085846.199,437.656,358.398,2
709654.628,4085843.614,434.375,360.313,2
709654.915,4085841.013,425.938,350.195,2
709655.143,4085838.382,424.023,351.719,2
709655.288,4085835.738,419.883,340.039,2
709655.407,4085833.114,430.469,358.359,2
709655.565,4085830.536,438.281,375.547,2
709655.724,4085828.038,435.391,373.242,2
709655.827,4085825.565,452.539,376.992,2
709655.868,4085823.014,462.422,395.625,2
709655.903,4085820.436,453.359,373.086,2
709656.026,4085817.846,450.508,372.969,2
709656.252,4085815.235,453.125,389.336,2
709656.529,4085812.666,455.898,390.859,2
709656.843,4085810.183,470.430,407.148,2
709657.087,4085807.738,479.258,411.094,2
709657.200,4085805.213,459.141,400.117,2
709657.284,4085802.663,438.086,383.359,2
709657.385,4085800.172,438.008,394.609,2
709657.191,4085797.955,448.281,402.344,2
709656.676,4085796.090,419.453,392.344,2
709656.165,4085794.489,412.227,382.461,2
709655.651,4085793.068,421.563,392.305,2
709633.791,4085794.734,448.594,392.656,3
709634.015,4085796.127,441.758,372.031,3
709634.268,4085797.636,446.914,373.008,3
709634.242,4085799.390,465.508,401.797,3
709634.048,4085801.293,461.953,408.125,3
709633.788,4085803.273,452.188,402.305,3
709633.483,4085805.354,438.125,388.867,3
709633.191,4085807.489,429.883,374.688,3
709632.947,4085809.638,431.016,375.586,3
709632.746,4085811.802,429.883,371.445,3
709632.639,4085813.965,434.531,364.531,3
709632.632,4085816.171,447.031,376.914,3
709632.559,4085818.439,442.422,380.625,3
709632.391,4085820.740,446.328,380.234,3
709632.255,4085823.058,436.328,368.672,3
709632.207,4085825.320,437.070,370.859,3
709632.214,4085827.547,438.555,374.336,3
709632.193,4085829.786,441.641,375.859,3
709632.088,4085832.019,437.383,375.586,3
709631.948,4085834.255,435.039,369.180,3
709631.873,4085836.542,433.086,371.367,3
709631.870,4085838.877,445.508,376.445,3
709631.864,4085841.218,438.008,374.609,3
709631.822,4085843.542,443.203,383.398,3
709631.748,4085845.856,451.406,395.781,3
709631.628,4085848.167,450.586,390.664,3
709631.483,4085850.565,449.141,392.422,3
709631.385,4085853.054,445.859,387.031,3
709631.321,4085855.592,435.898,364.688,3
709631.261,4085858.124,438.203,367.539,3
709631.208,4085860.586,432.109,357.773,3
709631.144,4085863.033,437.148,370.391,3
709631.056,4085865.484,456.172,384.961,3
709630.900,4085867.903,458.438,390.586,3
709630.689,4085870.331,456.836,393.047,3
709630.513,4085872.761,457.344,398.516,3
709630.387,4085875.249,448.047,388.789,3
709630.342,4085877.835,449.531,387.578,3
709630.343,4085880.434,441.836,380.039,3
709630.330,4085883.039,435.469,360.977,3
709630.343,4085885.658,423.555,356.055,3
709630.300,4085888.329,421.172,344.297,3
709630.108,4085891.043,445.586,370.664,3
709629.912,4085893.729,453.555,381.953,3
709629.724,4085896.295,454.063,380.352,3
709629.479,4085898.778,459.375,395.742,3
709629.325,4085901.310,460.234,387.422,3
709629.279,4085903.863,453.750,392.148,3
709629.201,4085906.356,447.031,389.688,3
709629.086,4085908.821,449.023,388.477,3
709628.987,4085911.224,451.406,387.227,3
709628.949,4085913.633,451.328,389.883,3
709628.920,4085916.106,456.797,386.133,3
709628.856,4085918.571,456.016,384.688,3
709628.749,4085921.026,458.477,380.039,3
709628.533,4085923.494,454.219,377.617,3
709628.307,4085925.982,458.086,379.180,3
709628.176,4085928.491,456.836,382.813,3
709628.103,4085930.968,446.133,379.023,3
709628.038,4085933.417,436.680,367.578,3
709627.939,4085935.850,430.977,369.180,3
709627.827,4085938.325,439.414,381.406,3
709627.707,4085940.824,444.063,378.633,3
709627.537,4085943.338,451.992,394.063,3
709627.349,4085945.889,459.961,391.250,3
709627.169,4085948.421,455.508,387.734,3
709627.038,4085950.930,441.406,380.000,3
709627.035,4085953.423,428.594,360.391,3
709627.032,4085955.818,421.797,355.859,3
709626.872,4085958.162,421.289,349.570,3
709626.660,4085960.485,424.844,352.969,3
709626.518,4085962.829,430.508,355.195,3
709626.441,4085965.248,439.492,364.336,3
709626.395,4085967.679,436.328,356.289,3
709626.316,4085970.144,430.586,351.172,3
709626.219,4085972.629,439.961,365.234,3
709626.113,4085975.117,448.555,379.180,3
709625.979,4085977.590,449.922,383.750,3
709625.868,4085980.013,447.305,376.133,3
709625.741,4085982.468,450.859,384.453,3
709625.581,4085984.959,441.875,376.680,3
709625.402,4085987.461,448.555,390.703,3
709625.287,4085989.920,451.602,404.180,3
709625.282,4085992.336,454.727,386.914,3
709625.276,4085994.754,471.836,402.773,3
709625.271,4085997.170,469.297,402.500,3
709625.295,4085999.591,463.555,393.008,3
709625.367,4086001.982,456.211,382.813,3
709625.408,4086004.278,443.984,371.484,3
709625.352,4086006.528,452.305,375.000,3
709625.165,4086008.801,459.414,397.266,3
709625.006,4086011.083,457.109,399.766,3
709624.940,4086013.453,460.664,405.430,3
709624.934,4086015.887,464.844,416.016,3
709624.899,4086018.410,458.242,398.477,3
709624.805,4086021.005,443.008,383.984,3
709624.747,4086023.622,439.609,378.438,3
709624.754,4086026.221,432.617,381.211,3
709624.741,4086028.784,441.719,394.805,3
709624.635,4086031.328,445.039,396.797,3
709624.510,4086033.797,440.859,391.641,3
709624.504,4086036.211,440.664,386.836,3
709624.537,4086038.713,425.078,376.992,3
709624.547,4086041.142,424.609,371.523,3
709624.515,4086043.517,430.625,370.898,3
709624.321,4086045.878,434.492,373.242,3
709623.994,4086048.209,458.477,409.141,3
709623.744,4086050.544,473.047,417.734,3
709623.630,4086052.861,471.953,422.148,3
709623.538,4086055.237,470.430,419.375,3
709623.435,4086057.630,475.273,417.891,3
709623.289,4086060.092,476.172,416.836,3
709623.121,4086062.660,473.789,431.953,3
709622.996,4086065.160,472.344,431.563,3
709622.842,4086067.569,475.430,427.969,3
709622.629,4086069.931,484.023,436.406,3
709622.469,4086072.227,481.211,427.383,3
709622.362,4086074.558,476.406,408.711,3
709622.218,4086076.973,480.234,415.078,3
709622.034,4086079.429,477.422,409.766,3
709621.823,4086081.842,486.289,430.195,3
709621.685,4086084.212,511.719,467.695,3
709621.617,4086086.502,503.359,457.695,3
709621.543,4086088.749,497.578,442.148,3
709621.428,4086091.020,493.047,438.945,3
709621.222,4086093.196,484.414,419.805,3
709620.992,4086095.446,471.953,398.711,3
709620.877,4086097.924,483.359,403.242,3
709620.746,4086100.438,485.781,408.398,3
709620.610,4086102.991,474.727,394.453,3
709620.546,4086105.574,493.438,423.594,3
709620.558,4086108.202,488.164,420.195,3
709620.580,4086110.846,471.367,412.109,3
709620.513,4086113.397,443.320,374.727,3
709620.526,4086115.943,473.633,404.219,3
709620.540,4086118.493,471.055,420.586,3
709620.451,4086121.039,494.492,445.781,3
709620.304,4086123.603,497.109,444.688,3
709620.189,4086126.067,459.180,412.734,3
709620.096,4086128.502,417.656,361.641,3
709620.053,4086130.951,407.188,338.086,3
709620.014,4086133.379,424.453,361.094,3
709619.849,4086135.844,457.109,393.398,3
709619.704,4086138.283,460.898,409.102,3
709619.504,4086140.716,452.539,409.375,3
709619.202,4086143.116,436.055,388.594,3
709618.943,4086145.514,437.344,384.102,3
709618.661,4086148.026,413.672,363.633,3
709618.407,4086150.510,398.789,332.617,3
709618.369,4086153.054,390.391,315.938,3
709618.382,4086155.622,393.867,328.555,3
709618.258,4086158.143,411.523,348.828,3
709618.115,4086160.697,424.023,358.711,3
709618.031,4086163.243,409.219,360.156,3
709617.989,4086165.734,396.719,338.945,3
709617.888,4086168.169,390.859,329.805,3
709617.707,4086170.670,409.023,342.422,3
709617.515,4086173.248,429.844,378.984,3
709617.373,4086175.757,417.500,380.039,3
709617.315,4086178.250,392.188,348.125,3
709617.256,4086180.687,351.250,294.570,3
709617.141,4086183.000,296.484,250.469,3
709616.950,4086185.329,265.664,215.547,3
709616.786,4086187.647,253.945,203.555,3
709616.709,4086190.126,272.070,213.672,3
709616.704,4086192.799,321.328,265.977,3
709616.720,4086195.534,361.289,320.898,3
709616.701,4086198.288,397.031,349.180,3
709616.617,4086200.952,384.648,335.000,3
709616.486,4086203.630,336.055,272.656,3
709616.308,4086206.332,314.648,253.320,3
